system:index,ADM1_NAME,ADM2_NAME,.geo
0004000000000000016c,Michigan,Huron,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000016d,Michigan,Ingham,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000016e,Michigan,Ionia,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000016f,Michigan,Iosco,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000170,Michigan,Isabella,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000171,Michigan,Jackson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000172,Michigan,Kalamazoo,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000173,Michigan,Kalkaska,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000174,Michigan,Kent,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000175,Michigan,Lake,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000176,Michigan,Lapeer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000177,Michigan,Lenawee,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000178,Michigan,Livingston,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000179,Michigan,Macomb,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000017a,Michigan,Manistee,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000017b,Michigan,Mason,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000017c,Michigan,Mecosta,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000017d,Michigan,Midland,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000017e,Michigan,Missaukee,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000017f,Michigan,Monroe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000180,Michigan,Montcalm,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000181,Michigan,Muskegon,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000182,Michigan,Newaygo,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000183,Michigan,Oakland,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000184,Michigan,Oceana,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000185,Michigan,Ogemaw,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000186,Michigan,Osceola,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000187,Michigan,Ottawa,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000188,Michigan,Roscommon,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000189,Michigan,Saginaw,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000018a,Michigan,Sanilac,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000018b,Michigan,Shiawassee,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000018c,Michigan,St. Clair,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000018d,Michigan,St. Joseph,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000018e,Michigan,Tuscola,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000018f,Michigan,Van Buren,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000190,Michigan,Washtenaw,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000191,Michigan,Wayne,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000192,Michigan,Wexford,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000193,Minnesota,Blue Earth,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000194,Minnesota,Brown,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000195,Minnesota,Cottonwood,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000196,Minnesota,Dakota,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000197,Minnesota,Dodge,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000198,Minnesota,Faribault,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000199,Minnesota,Fillmore,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000019a,Minnesota,Freeborn,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000019b,Minnesota,Goodhue,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000019c,Minnesota,Houston,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000019d,Minnesota,Jackson,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000019e,Minnesota,Le Sueur,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000019f,Minnesota,Lincoln,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a0,Minnesota,Lyon,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a1,Minnesota,Martin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a2,Minnesota,Mower,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a3,Minnesota,Murray,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a4,Minnesota,Nicollet,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a5,Minnesota,Nobles,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a6,Minnesota,Olmsted,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a7,Minnesota,Pipestone,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a8,Minnesota,Redwood,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001a9,Minnesota,Rice,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001aa,Minnesota,Rock,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ab,Minnesota,Scott,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ac,Minnesota,Sibley,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ad,Minnesota,Steele,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ae,Minnesota,Wabasha,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001af,Minnesota,Waseca,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b0,Minnesota,Watonwan,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b1,Minnesota,Winona,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b2,Mississippi,Adams,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b3,Mississippi,Amite,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b4,Mississippi,Bolivar,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b5,Mississippi,Carroll,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b6,Mississippi,Claiborne,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b7,Mississippi,Coahoma,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b8,Mississippi,Copiah,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001b9,Mississippi,DeSoto,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ba,Mississippi,Franklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001bb,Mississippi,Grenada,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001bc,Mississippi,Hinds,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001bd,Mississippi,Holmes,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001be,Mississippi,Humphreys,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001bf,Mississippi,Issaquena,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c0,Mississippi,Jefferson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c1,Mississippi,Lawrence,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c2,Mississippi,Leflore,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c3,Mississippi,Lincoln,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c4,Mississippi,Madison,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c5,Mississippi,Marion,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c6,Mississippi,Panola,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c7,Mississippi,Pike,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c8,Mississippi,Quitman,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001c9,Mississippi,Rankin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ca,Mississippi,Sharkey,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001cb,Mississippi,Simpson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001cc,Mississippi,Sunflower,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001cd,Mississippi,Tallahatchie,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ce,Mississippi,Tate,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001cf,Mississippi,Tunica,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d0,Mississippi,Walthall,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d1,Mississippi,Warren,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d2,Mississippi,Washington,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d3,Mississippi,Wilkinson,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d4,Mississippi,Yazoo,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000146,Missouri,St. Louis,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d5,Missouri,Adair,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d6,Missouri,Andrew,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d7,Missouri,Atchison,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d8,Missouri,Audrain,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001d9,Missouri,Barry,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001da,Missouri,Barton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001db,Missouri,Bates,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001dc,Missouri,Benton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001dd,Missouri,Bollinger,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001de,Missouri,Boone,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001df,Missouri,Buchanan,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e0,Missouri,Butler,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e1,Missouri,Caldwell,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e2,Missouri,Callaway,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e3,Missouri,Camden,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e4,Missouri,Carroll,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e5,Missouri,Carter,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e6,Missouri,Cass,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e7,Missouri,Cedar,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e8,Missouri,Chariton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001e9,Missouri,Christian,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ea,Missouri,Clark,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001eb,Missouri,Clay,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ec,Missouri,Clinton,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ed,Missouri,Cole,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ee,Missouri,Cooper,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ef,Missouri,Crawford,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f0,Missouri,Dade,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f1,Missouri,Dallas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f2,Missouri,Daviess,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f3,Missouri,DeKalb,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f4,Missouri,Dent,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f5,Missouri,Douglas,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f6,Missouri,Dunklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f7,Missouri,Franklin,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f8,Missouri,Gasconade,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001f9,Missouri,Gentry,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001fa,Missouri,Greene,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001fb,Missouri,Grundy,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001fc,Missouri,Harrison,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001fd,Missouri,Henry,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001fe,Missouri,Hickory,"{""type"":""MultiPoint"",""coordinates"":[]}"
000400000000000001ff,Missouri,Holt,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000200,Missouri,Howard,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000201,Missouri,Howell,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000202,Missouri,Iron,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000203,Missouri,Jackson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000204,Missouri,Jasper,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000205,Missouri,Jefferson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000206,Missouri,Johnson,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000207,Missouri,Knox,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000208,Missouri,Laclede,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000209,Missouri,Lafayette,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000020a,Missouri,Lawrence,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000020b,Missouri,Lewis,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000020c,Missouri,Lincoln,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000020d,Missouri,Linn,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000020e,Missouri,Livingston,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000020f,Missouri,Macon,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000210,Missouri,Madison,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000211,Missouri,Maries,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000212,Missouri,Marion,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000213,Missouri,McDonald,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000214,Missouri,Mercer,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000215,Missouri,Miller,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000216,Missouri,Moniteau,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000217,Missouri,Monroe,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000218,Missouri,Montgomery,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000219,Missouri,Morgan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000021a,Missouri,Newton,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000021b,Missouri,Nodaway,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000021c,Missouri,Oregon,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000021d,Missouri,Osage,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000021e,Missouri,Ozark,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000021f,Missouri,Perry,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000220,Missouri,Pettis,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000221,Missouri,Phelps,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000222,Missouri,Pike,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000223,Missouri,Platte,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000224,Missouri,Polk,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000225,Missouri,Pulaski,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000226,Missouri,Putnam,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000227,Missouri,Ralls,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000228,Missouri,Randolph,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000229,Missouri,Ray,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000022a,Missouri,Reynolds,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000022b,Missouri,Ripley,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000022c,Missouri,Saline,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000022d,Missouri,Schuyler,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000022e,Missouri,Scotland,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000022f,Missouri,Shannon,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000230,Missouri,Shelby,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000231,Missouri,St. Charles,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000232,Missouri,St. Clair,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000233,Missouri,St. Francois,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000234,Missouri,St. Louis,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000235,Missouri,Ste. Genevieve,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000236,Missouri,Stoddard,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000237,Missouri,Stone,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000238,Missouri,Sullivan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000239,Missouri,Taney,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000023a,Missouri,Texas,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000023b,Missouri,Vernon,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000023c,Missouri,Warren,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000023d,Missouri,Washington,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000023e,Missouri,Wayne,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000023f,Missouri,Webster,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000240,Missouri,Worth,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000241,Missouri,Wright,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000242,Nebraska,Adams,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000243,Nebraska,Antelope,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000244,Nebraska,Arthur,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000245,Nebraska,Banner,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000246,Nebraska,Blaine,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000247,Nebraska,Boone,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000248,Nebraska,Box Butte,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000249,Nebraska,Boyd,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000024a,Nebraska,Brown,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000024b,Nebraska,Buffalo,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000024c,Nebraska,Burt,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000024d,Nebraska,Butler,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000024e,Nebraska,Cass,"{""type"":""MultiPoint"",""coordinates"":[]}"
0004000000000000024f,Nebraska,Cedar,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000250,Nebraska,Chase,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000251,Nebraska,Cherry,"{""type"":""MultiPoint"",""coordinates"":[]}"
00040000000000000252,Nebraska,Cheyenne,"{""type"":""MultiPoint"",""coordinates"":[]}"
